Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	L-amino acid transport (GO:0015807)	14/28	2.7560635772802045e-06	0.0096539989126463	0	0	6.672685363042644	85.4217638310123	SLC36A1;SLC1A3;CTNS;SLC1A4;SLC3A2;SLC1A6;SLC7A3;SLC7A8;SFXN1;SLC38A3;SLC25A12;SLC25A22;SLC38A2;SLC38A5
GO_Biological_Process_2021	vascular transport (GO:0010232)	27/84	4.875057238543362e-06	0.0096539989126463	0	0	3.168746189798821	38.7581346907256	SLC27A1;SLC22A5;ATP2A3;SLC2A1;SLC1A3;SLC2A3;LRP3;SLC1A4;SLC4A3;SLC6A1;SLC7A3;SLC38A3;SLC38A2;SLC19A1;SLC38A5;MFSD2A;ABCA2;SLC16A1;SLC2A10;ABCC5;ATP1B2;SLC5A6;SLC7A8;SLC6A9;SLC22A8;SLC27A4;SLC29A2
GO_Biological_Process_2021	endomembrane system organization (GO:0010256)	49/199	6.986857237357805e-06	0.0096539989126463	0	0	2.1921521287642785	26.024089520515663	WASHC5;GOLGA2;RNF112;SEC61A1;SMPD4;TRAPPC12;TRAPPC11;VPS18;BCAS3;SUN1;COG7;FBXW8;COG4;COG3;VPS33B;COG2;COG1;CSNK1D;SYP;NUP93;GAK;CTDNEP1;TBC1D20;GORASP2;ZW10;ARHGEF7;OBSL1;OPTN;CUL7;ATL2;SNX33;DNAJC28;SYNGR1;ALS2CL;LMAN2;VPS11;DYM;SEC31A;FER1L5;HACE1;SURF4;OSBPL2;DNAJC13;TJAP1;NPLOC4;HOOK2;REEP4;DOP1B;REEP6
GO_Biological_Process_2021	transport across blood-brain barrier (GO:0150104)	27/86	7.998342098298534e-06	0.0096539989126463	0	0	3.0609776847064984	35.92447978077567	SLC27A1;SLC22A5;ATP2A3;SLC2A1;SLC1A3;SLC2A3;LRP3;SLC1A4;SLC4A3;SLC6A1;SLC7A3;SLC38A3;SLC38A2;SLC19A1;SLC38A5;MFSD2A;ABCA2;SLC16A1;SLC2A10;ABCC5;ATP1B2;SLC5A6;SLC7A8;SLC6A9;SLC22A8;SLC27A4;SLC29A2
GO_Biological_Process_2021	anion transmembrane transport (GO:0098656)	22/67	2.469947517617037e-05	0.0238498132301101	0	0	3.266418325840291	34.6525453903644	SLC35A2;SLC35A1;SLC27A1;SLC35B4;ABCC5;SLC35C2;SLC1A3;SLC3A2;SLC1A6;MFSD12;SLC7A3;SLC5A6;SLC6A8;SLC7A8;SLC6A9;SFXN3;LRRC8A;SFXN1;SLC25A12;SLC25A22;SLC19A1;SLC38A5
GO_Biological_Process_2021	serine transport (GO:0032329)	6/7	3.1045436504739755e-05	0.0249812279074805	0	0	39.94331673688242	414.6139737140074	SFXN3;SFXN1;SLC1A4;SLC7A10;SLC38A2;SLC38A5
GO_Biological_Process_2021	macroautophagy (GO:0016236)	32/120	5.067179550051822e-05	0.0349490612395002	0	0	2.4329171795322666	24.06189419973808	ILRUN;MTMR3;PIK3R4;AMBRA1;MFN2;VPS36;ATG7;VPS39;VPS16;ATG3;UVRAG;PRKAB2;VPS33A;VPS33B;VPS37C;WIPI1;STAM;VPS37B;WIPI2;ATG13;HGS;LIX1;NBR1;ULK3;PLEKHM1;ATG4B;ULK1;VDAC1;PIK3C3;ATP13A2;VIPAS39;TECPR1
GO_Biological_Process_2021	alpha-linolenic acid metabolic process (GO:0036109)	8/13	5.9277483970413375e-05	0.0357739615761444	0	0	10.657263319279418	103.73013880156935	ELOVL1;FADS2;ACSL1;ACOX1;ELOVL2;HSD17B4;ABCD1;FADS1
GO_Biological_Process_2021	neutral amino acid transport (GO:0015804)	12/28	9.776872560011443e-05	0.0524474896885947	0	0	5.000095969289827	46.16541513143218	SLC36A1;SLC6A7;SLC43A2;SLC6A9;SLC7A8;CTNS;SLC1A4;SLC3A2;SLC7A10;SLC38A3;SLC38A2;SLC38A5
GO_Biological_Process_2021	regulation of cell cycle process (GO:0010564)	28/106	0.00017328087472453526	0.0836600063170056	0	0	2.399401808440047	20.780251448174077	CUL9;L3MBTL1;CUL7;SETD2;PIK3R4;CCP110;PKMYT1;USP19;AURKA;FLCN;GPER1;NEK2;E4F1;ENTR1;GIT1;UVRAG;DYNC1H1;SPAG5;PLK1;KLHL21;MYO19;SND1;PRC1;CTNNB1;PIK3C3;KIF20A;OBSL1;MAD1L1
GO_Biological_Process_2021	cation transmembrane transport (GO:0098655)	15/44	0.0002969229208763033	0.1279889315026334	0	0	3.449733626653237	28.01886753143168	SLC22A5;KCNJ11;ABCC8;PKD2L1;SLC3A2;MFSD12;SLC7A3;TRPM2;SLC6A9;SLC7A8;SFXN3;ATP13A2;SFXN1;ASIC2;SLC38A5
GO_Biological_Process_2021	organic acid transport (GO:0015849)	26/100	0.000380460976833223	0.1279889315026334	0	0	2.3471789041067312	18.481984650092933	SLC27A1;SLC46A1;SLC26A1;SLC43A2;SLC1A4;SLC3A2;SLC7A10;SLC7A3;RXRA;SLC38A3;SLC38A2;SLC19A1;SLC38A5;MFSD2A;SLC36A1;SLC16A1;ACSL1;GOT2;SLC5A6;SLC7A4;CEACAM1;SLC7A8;SLC26A8;SLC26A6;SLC27A4;PPARD
